#{"t_start": 1780352783.8458261, "env_id": "None"}
r,l,t
-51.775543,1,17288.007077
-26.433938,27,17293.918511
-51.375912,1,17296.93102
-52.082802,1,17299.957306
-80.186133,19,17304.981892
-35.647334,10,17309.032219
-53.590466,1,17312.083279
-50.523491,1,17315.09592
-47.46529,1,17318.136614
-56.771395,4,17321.486042
-50.04628,1,17324.517639
-51.687057,1,17327.579968
-76.321715,8,17331.364623
-65.07885,4,17334.743522
-52.078671,2,17337.861045
-54.046658,1,17340.894914
-52.449593,1,17343.918921
-49.812805,1,17346.943776
-51.241287,1,17349.975332
-52.215668,1,17353.027258
-52.842949,1,17356.078206
-60.574989,9,17359.997643
-50.460903,1,17363.030515
-52.341812,1,17366.084876
-49.835155,1,17369.120926
-74.494027,5,17372.581048
-54.266781,1,17375.584111
-50.719234,1,17378.630295
-50.651684,1,17381.642067
-59.108372,2,17384.776868
-50.844421,1,17387.802851
-49.497463,1,17390.819185
-49.946846,1,17393.842023
-51.431805,1,17396.887737
-51.036186,1,17399.897844
-49.887283,1,17402.917025
-76.784514,15,17407.517136
-115.117779,35,17414.338154
-104.849031,98,17428.226663
-47.295963,1,17431.254489
-49.464149,1,17434.280185
-56.166384,3,17437.561215
-53.670429,1,17440.608449
-50.56496,1,17443.637204
-51.41198,1,17446.694034
-124.383082,32,17453.163997
-62.816005,5,17456.623478
176.789159,26,17462.469247
-45.201938,10,17463.632854
-51.035095,1,17466.683669
-51.998405,1,17469.698607
-53.467331,1,17472.706576
-57.862295,4,17476.077192
-53.069447,1,17479.111289
-53.004292,1,17482.143754
-38.977568,5,17485.624196
-51.9119,1,17488.655611
-49.384472,1,17491.67961
-50.484352,1,17494.707924
-63.922595,3,17497.986456
-52.258911,1,17501.036276
-49.481525,1,17504.065614
-51.75666,1,17507.067524
-59.616647,4,17510.402602
-50.176456,1,17513.407544
-49.402576,1,17516.420127
-52.515961,1,17519.423916
-49.954636,1,17522.460442
-47.33952,1,17525.481188
-52.005432,1,17528.492896
-51.137516,1,17531.538382
-52.336399,1,17534.559983
-51.595909,1,17537.614139
-52.447346,1,17540.649796
-51.929832,1,17543.718418
-56.867942,22,17549.061049
-53.492355,1,17552.069728
19.408786,36,17558.970225
-47.787254,6,17562.573357
-51.913261,1,17565.599567
-96.330575,15,17570.189653
-52.942795,1,17573.212991
-80.149007,7,17576.902096
-53.561192,1,17579.94052
-51.148788,1,17582.965163
-98.513279,13,17587.332751
-46.259963,5,17590.821168
-50.953609,1,17593.872659
-51.612228,1,17596.906939
-53.811184,1,17599.937411
-50.293331,1,17602.987057
-50.443268,1,17606.049892
-50.906067,1,17609.077525
-52.883987,1,17612.124225
-54.652073,1,17615.14564
-50.788185,1,17618.184105
-54.606297,1,17621.221851
-52.19112,1,17624.245208
-54.071201,1,17627.294931
-50.019093,1,17630.315809
-49.914692,1,17633.356768
-52.691647,1,17636.371459
-53.463425,1,17639.385042
32.01289,45,17647.286588
-71.452413,46,17655.347997
95.391449,221,17682.82487
-76.987359,6,17686.399305
-52.609543,1,17689.405066
-44.468129,4,17692.750277
-52.431999,1,17695.774426
-53.818172,1,17698.80629
36.295407,38,17705.947568
-70.106272,65,17716.10894
-49.637543,1,17719.134532
-51.388504,1,17722.155476
-62.726315,3,17725.421141
-52.097206,1,17728.460968
-49.020271,1,17731.485545
-50.025574,1,17734.520945
-50.354912,1,17737.532516
-51.731867,2,17740.673324
-50.737751,1,17743.68387
-51.845848,1,17746.718525
-49.670883,1,17749.726407
-51.177788,1,17752.75647
-53.525253,1,17755.809671
-50.397266,1,17758.837174
-49.79393,1,17761.863554
-50.976608,1,17764.891962
-51.016342,1,17767.945168
-51.527687,1,17770.978908
-50.054249,1,17773.99916
-51.541721,1,17777.016666
-53.559475,1,17780.06085
-27.829772,146,17799.130233
97.168623,171,17821.122804
-26.249061,24,17826.736526
-53.695271,1,17829.765966
-99.872311,10,17833.819577
-54.037586,1,17836.854788
-53.56736,1,17839.880397
-51.415745,1,17842.893143
-50.458549,1,17845.906172
-52.672585,1,17848.952717
-49.584965,1,17852.000997
-70.583831,14,17856.490702
-53.595888,2,17859.622911
-83.733194,13,17863.998219
-53.340271,1,17867.041044
-53.651394,1,17870.073593
-52.614441,1,17873.138916
-53.885029,1,17876.160116
-63.558155,3,17879.415613
-51.31422,1,17882.44554
-53.812244,1,17885.462494
-54.441948,1,17888.511631
-52.274055,1,17891.534472
-50.828182,1,17894.578817
-50.958591,1,17897.601825
-47.026646,1,17900.647566
-51.456528,1,17903.704931
-52.104477,1,17906.740484
-49.757875,12,17910.971607
-52.805531,1,17913.974841
-78.072392,7,17917.658161
179.538565,85,17930.030374
-49.688343,1,17933.059386
-62.396083,3,17936.323824
-4.007402,91,17949.314574
-51.768833,1,17952.340433
-110.262202,14,17956.800026
-117.444992,20,17961.923548
-102.64731,14,17966.391716
-79.783086,11,17970.547237
-51.614834,1,17973.587047
-47.338833,1,17976.617253
-50.822792,1,17979.653047
-50.283005,1,17982.684839
-41.50268,3,17985.939658
47.490859,52,17994.61925
-54.622625,13,17998.978544
-51.575508,1,18001.989151
-94.831974,10,18005.997245
-50.950935,1,18009.021547
-47.631923,4,18012.389052
-50.159051,2,18015.547975
-50.278385,1,18018.576432
-53.496799,1,18021.604882
-47.381847,1,18024.63387
-53.628979,1,18027.642336
294.914216,135,18045.505484
-88.63872,7,18046.352007
-53.684204,1,18049.357224
229.415674,103,18063.779248
-51.736813,1,18066.818014
-73.055099,15,18071.386209
-49.374149,1,18074.37617
-50.286018,1,18077.41271
-105.586197,30,18083.691439
-47.375072,1,18086.734144
-53.551212,1,18089.786444
-54.056488,1,18092.805784
-51.307507,1,18095.842762
-57.409135,3,18099.11302
-48.518863,4,18102.486122
-52.3493,1,18105.512867
-50.696165,2,18108.66607
-57.872414,3,18111.905141
-53.920631,1,18114.940631
-49.909015,2,18118.07975
-51.787067,1,18121.12106
-47.569305,1,18124.151596
-51.248859,1,18127.162835
-51.425022,1,18130.190607
-54.573605,1,18133.222467
-53.333191,1,18136.238064
-53.945927,1,18139.283131
-54.349247,1,18142.313183
-54.249866,1,18145.358004
-49.257401,1,18148.36668
-50.804581,1,18151.372377
-70.930484,13,18155.742737
215.848299,144,18174.675265
-59.972988,3,18177.927278
614.074895,144,18196.90202
227.607883,160,18214.754679
-50.026554,1,18217.795182
-36.640069,16,18222.512022
-64.170727,3,18225.738632
-52.80164,1,18228.73387
-143.963331,32,18235.218271
-74.954143,46,18243.218715
-51.542732,1,18246.230746
-48.432007,1,18249.234976
-52.231979,1,18252.296229
136.160672,90,18265.21089
-73.634946,17,18270.024583
-50.55191,1,18273.073316
247.664019,107,18287.902987
-101.642709,24,18290.64243
-165.974755,31,18297.031646
-50.696033,1,18300.08107
-52.049469,1,18303.103474
-53.346584,1,18306.141317
-129.844383,65,18316.359645
3.4081,130,18333.772458
22.706689,107,18348.584706
-82.484289,17,18353.391464
-57.930393,3,18356.653716
114.622833,107,18371.496074
39.126085,84,18383.837872
382.936285,83,18396.085649
5.211109,121,18409.598235
-56.21093,2,18412.726902
-86.217745,9,18416.662124
-58.201668,2,18419.817374
-52.783863,1,18422.853614
-67.91935,12,18427.106643
-49.988613,1,18430.132768
-51.056221,1,18433.164329
-49.408878,1,18436.213645
-51.76194,1,18439.260056
-49.328403,1,18442.296628
-68.57036,26,18448.080698
-54.018608,1,18451.125333
-53.307037,1,18454.157716
-51.290237,1,18457.185249
-49.47611,14,18461.657423
-50.652882,1,18464.669072
-49.554157,1,18467.690304
-50.843189,1,18470.729457
-54.461087,2,18473.849967
-49.950951,1,18476.890036
-80.073462,11,18481.021966
257.620026,64,18491.079794
-8.16562,114,18503.835593
-53.243301,1,18506.886504
6.606882,57,18516.141861
462.561282,114,18531.714292
-51.292366,2,18532.011496
33.188231,39,18539.269508
-49.706734,1,18542.282165
-50.43866,1,18545.280916
-52.224556,1,18548.313993
-47.178812,4,18551.657389
-80.38828,36,18558.58803
-54.721622,1,18561.617175
-54.574196,1,18564.659589
-52.713642,1,18567.698451
-53.154427,1,18570.693306
-52.194977,1,18573.724859
-49.898636,1,18576.762676
-97.362406,12,18581.004458
252.648322,176,18603.453607
20.623234,36,18607.560212
-51.786625,1,18610.576952
153.164886,106,18625.24427
-54.445724,1,18628.279127
-54.134689,1,18631.321469
-53.854507,1,18634.38498
-54.063332,1,18637.409439
76.257837,92,18650.544052
-100.301896,22,18655.907956
-68.341935,4,18659.295089
188.290684,89,18672.164518
-54.228962,1,18675.181147
-53.45752,1,18678.209696
-69.294587,11,18682.340436
-52.391922,1,18685.362591
-82.485781,11,18689.494852
251.5972,103,18703.85508
-49.832755,2,18704.137618
-102.693816,18,18709.07807
-51.011261,1,18712.137068
-51.747158,1,18715.14802
-282.586544,148,18734.515203
-78.193205,10,18738.580982
-50.279621,1,18741.605868
-54.071175,1,18744.642873
-53.38802,1,18747.661232
-50.733669,1,18750.70272
-52.750046,1,18753.742767
-106.68186,23,18759.24945
-49.766209,1,18762.280106
-54.370975,1,18765.335149
-93.512949,14,18769.803632
-69.214172,15,18774.407303
83.221994,100,18788.440818
-94.159909,11,18792.5988
193.437006,24,18798.203159
120.147805,95,18808.844749
-51.40406,1,18811.876603
-49.426319,1,18814.91623
-64.72351,16,18819.585507
-50.381119,1,18822.618518
-50.677292,1,18825.6343
-47.379971,1,18828.68121
-52.312847,1,18831.719547
-50.074413,1,18834.736547
-51.134766,1,18837.78667
-71.342658,16,18842.473949
-52.96426,1,18845.52992
-51.019062,1,18848.586535
-69.787846,20,18853.73261
-53.729038,1,18856.755672
-49.686523,1,18859.788789
-93.199663,19,18864.820287
-49.781071,1,18867.841712
-53.130405,1,18870.893669
-50.955582,1,18873.914702
-124.031536,34,18880.608096
185.99867,48,18888.825584
-137.282172,34,18892.700164
247.575183,86,18905.192091
355.925669,110,18917.494263
-12.438346,51,18923.209424
-50.564781,1,18926.231403
10.888228,36,18933.146742
-49.826523,1,18936.187075
-50.947998,1,18939.219141
-52.600426,1,18942.245491
-54.241684,1,18945.275199
-49.543278,1,18948.344161
-52.718937,1,18951.390664
-50.025753,1,18954.399781
-54.234039,1,18957.441504
-50.965008,1,18960.456581
-50.412693,1,18963.480619
-49.963024,1,18966.52405
-52.188404,1,18969.558074
-63.464523,3,18972.827565
-128.687624,18,18977.771511
-53.115768,1,18980.790946
-53.837101,1,18983.835883
-50.571892,1,18986.880954
-53.225124,1,18989.926912
-54.462425,1,18992.964523
-51.50845,1,18995.974138
-54.163338,1,18998.990601
-49.436035,1,19002.0581
-49.665871,1,19005.075701
-54.367188,1,19008.10609
-54.273804,1,19011.145209
-58.26771,2,19014.28887
-54.53442,1,19017.340207
-107.505681,50,19025.771575
-31.381188,7,19029.490389
-125.219371,19,19034.490638
6.909419,52,19043.17662
23.197813,69,19053.703446
-52.997295,1,19056.707716
-49.642273,1,19059.718561
-50.264507,1,19062.756907
-45.884709,27,19068.607283
-53.471146,1,19071.633996
-54.643089,1,19074.636943
-51.177399,1,19077.659479
-49.049512,4,19081.039553
-51.417351,1,19084.088426
-52.673354,5,19087.571699
-60.986098,25,19093.21482
-105.339042,16,19097.886869
-64.751328,7,19101.561757
-52.018509,1,19104.593743
-79.783696,24,19110.165142
-29.487608,56,19119.267848
-93.932177,110,19134.376467
-51.035732,1,19137.437374
-50.122948,1,19140.446339
-49.880207,1,19143.466701
-49.778011,1,19146.515465
-50.21352,1,19149.529023
-53.318115,1,19152.550703
-52.446255,1,19155.57579
-52.613949,1,19158.610839
-51.954651,1,19161.632248
-51.033703,1,19164.644957
-94.045883,17,19169.426103
-30.614839,39,19176.667224
-48.343555,1,19179.698381
-52.59127,1,19182.72028
-50.187897,1,19185.750758
19.812196,48,19193.92423
-136.786229,58,19203.265666
-37.424232,4,19206.623305
-51.438896,1,19209.641924
-63.47567,5,19213.150077
-72.807534,6,19216.749929
-50.917759,1,19219.760384
-54.450489,1,19222.771572
-84.318223,12,19226.992792
7.935382,40,19234.327835
-83.252459,58,19243.631799
-62.1448,8,19247.493187
-89.725633,18,19252.39567
-80.723636,6,19255.990922
-23.75048,102,19270.141732
-57.768441,6,19273.727137
-54.096851,1,19276.785173
-52.044685,1,19279.792864
25.955437,77,19291.257401
-53.524979,1,19294.271169
-52.263401,1,19297.302795
-51.870472,1,19300.340052
-51.329063,1,19303.334383
52.550447,61,19312.937935
-12.574953,57,19322.161505
-54.139015,1,19325.176268
-54.17617,1,19328.18189
2.082087,35,19334.93684
-52.197468,1,19337.964913
-51.473923,1,19340.990989
-75.819085,6,19344.564689
-41.957967,7,19348.260091
-53.064163,1,19351.288349
-77.764937,9,19355.213052
-69.650932,12,19359.48367
-52.671154,1,19362.535781
-51.145321,1,19365.533735
-88.21169,20,19370.669475
-50.495165,27,19376.548179
-52.264395,4,19379.915818
-52.682613,1,19382.936837
-50.263401,1,19385.943417
-51.870346,1,19388.951242
-50.211784,1,19391.994225
-49.869911,1,19395.01336
-53.990082,1,19398.029387
-51.302082,1,19401.047287
-51.071209,1,19404.082678
-51.608627,1,19407.089239
-50.680595,1,19410.14187
-133.229779,25,19415.800611
-99.062005,17,19420.592853
-50.783173,1,19423.640447
-52.629002,1,19426.691948
-127.461015,18,19431.610149
-62.874915,5,19435.070729
-59.59225,3,19438.321795
-51.794399,1,19441.347166
158.122282,121,19457.626732
-52.466022,1,19460.668555
-49.594925,1,19463.689729
-54.051357,1,19466.719266
-52.773174,1,19469.729037
-82.171912,89,19482.472372
-49.696972,1,19485.500461
-50.02309,1,19488.489562
-50.993839,1,19491.531404
-53.968964,1,19494.543656
-53.762558,1,19497.559862
-53.307556,1,19500.618114
-52.481445,1,19503.651669
-54.485893,1,19506.640915
-52.37545,1,19509.673824
-92.452423,13,19514.017305
-82.813462,9,19517.921675
-101.353561,31,19524.250136
-82.538069,7,19527.956325
-53.934414,1,19530.984135
-52.938953,1,19534.026191
-52.853828,1,19537.030283
-51.20105,1,19540.08689
-67.380768,9,19544.001201
-47.549076,1,19547.029225
-53.059147,1,19550.044551
-57.885189,4,19553.402905
-50.204838,1,19556.400593
-50.895653,1,19559.410361
-53.170166,1,19562.450809
-52.172604,1,19565.475832
-50.306652,1,19568.52134
-50.86174,1,19571.574486
-51.582108,1,19574.593488
-54.021687,1,19577.611436
-51.315563,1,19580.653171
-77.760539,12,19584.900551
-49.69709,1,19587.916081
-54.416294,1,19590.924404
-64.584463,4,19594.285865
-88.174738,10,19598.322678
-52.138081,1,19601.3512
-156.022441,38,19608.491323
-54.36689,1,19611.518766
-49.791286,1,19614.515531
-54.727139,1,19617.559066
-54.267231,1,19620.605469
-127.122483,15,19625.187768
-37.01327,4,19628.549614
-49.413807,1,19631.598986
-51.283707,1,19634.61973
-52.028435,1,19637.64456
-50.642006,1,19640.648293
-50.872944,1,19643.675135
-79.815987,17,19648.505124
-25.531286,32,19654.986189
-68.737147,19,19660.017398
-63.594441,215,19686.676836
-224.826334,116,19702.4122
-53.562695,1,19705.447369
-51.503391,1,19708.464896
63.864201,147,19727.605887
-32.243106,9,19731.525048
-91.164272,22,19736.851232
-100.523701,15,19741.432776
-56.754807,5,19744.902472
-52.671341,1,19747.924272
-102.6757,26,19753.701364
-46.615223,5,19757.195257
-54.24667,1,19760.235213
-49.859844,1,19763.285601
-91.18839,22,19768.660686
-53.570148,1,19771.713087
-49.415932,1,19774.75553
-50.675739,1,19777.793624
-49.778816,1,19780.836066
-52.630444,1,19783.86968
-53.01561,1,19786.887997
200.554057,28,19792.86444
-109.00071,31,19796.332985
-53.32267,1,19799.373832
117.36672,130,19816.630303
160.387162,38,19823.778415
110.940814,44,19828.730312
-54.595642,1,19831.745301
-52.145119,1,19834.763447
-53.891571,1,19837.782578
-53.415474,1,19840.813934
-50.715179,1,19843.864325
-26.929521,75,19855.044714
26.724281,91,19867.991642
-50.191494,1,19871.012306
-51.594322,1,19874.042477
-94.886731,14,19878.546849
-52.506474,1,19881.567088
-68.068281,4,19884.935845
-50.100422,1,19887.965118
-54.726593,1,19891.011985
-58.661051,12,19895.298232
-54.252075,1,19898.303594
-58.988582,3,19901.53602
-48.215778,3,19904.78202
-19.933464,22,19910.156899
-53.184565,2,19913.281422
-50.838535,1,19916.316071
-50.62077,1,19919.370131
-50.561047,1,19922.381285
-53.03299,1,19925.394933
-49.534626,1,19928.4092
-52.94886,1,19931.423686
-44.849893,8,19935.234148
197.206329,1,19938.251071
77.488277,126,19952.204347
22.71448,133,19969.750766
-77.631242,23,19975.19733
55.125063,74,19986.300272
217.261344,142,20004.859771
-74.561059,7,20005.701002
-89.977583,12,20009.950298
-103.932348,16,20014.630583
123.495083,122,20031.057513
-84.650754,11,20035.188214
-50.437069,1,20038.243928
-57.692706,2,20041.37496
-47.483398,1,20044.392335
3.674321,73,20055.424459
-53.511124,1,20058.435673
-51.496803,1,20061.466445
-50.717377,1,20064.499719
-77.020406,42,20072.069217
-53.313316,1,20075.081397
-54.140755,1,20078.138716
-7.943431,38,20085.241476
-49.812977,1,20088.282904
116.867553,200,20113.245879
-74.817393,21,20118.478974
-53.932854,1,20121.510773
183.267542,95,20134.894361
-54.531689,1,20137.932023
-47.655151,1,20140.967436
-51.989872,1,20144.020895
-53.851028,1,20147.028733
-161.202612,90,20159.947959
-128.534478,79,20171.556431
-49.610675,3,20174.800312
-53.619064,1,20177.820421
255.283966,167,20199.11673
88.25766,89,20208.974149
-49.543247,1,20211.989626
-52.834038,1,20215.043527
-118.933469,25,20220.739757
-48.63232,3,20223.998258
-54.052727,1,20227.030498
-91.474577,11,20231.177001
-24.680458,62,20240.915892
-79.371962,8,20244.720454
-51.868382,1,20247.773392
-47.315952,1,20250.794881
-50.411739,1,20253.848075
-54.3442,1,20256.89487
89.220649,121,20273.142914
-114.951124,18,20278.013172
188.33958,88,20290.660172
230.841989,100,20304.547439
197.380995,119,20317.741047
-56.566981,5,20318.348908
-52.334164,1,20321.371269
-52.72242,1,20324.377367
-52.841312,1,20327.407687
-49.803791,1,20330.426161
-51.316673,1,20333.454935
-50.59182,1,20336.482791
-53.415146,1,20339.498868
-50.263493,1,20342.550893
-50.208069,1,20345.57746
-69.420757,12,20349.815335
-64.95095,20,20354.947382
-60.054855,16,20359.624177
27.175001,36,20366.524836
-53.412304,1,20369.580671
-56.639117,23,20375.035333
-49.589252,1,20378.078321
-53.264431,1,20381.131286
-52.61253,1,20384.170556
-50.590229,1,20387.199053
-52.020767,1,20390.24756
-50.777523,1,20393.276061
-51.134907,1,20396.29791
-53.190811,1,20399.32061
-49.706913,1,20402.348931
-52.534649,1,20405.40507
-54.675272,3,20408.658134
-52.48196,1,20411.687365
-52.179482,1,20414.719993
46.154381,37,20421.672858
44.189293,48,20429.889564
-51.607113,1,20432.935596
-51.705837,1,20435.965148
-50.788059,1,20438.967596
18.033114,68,20449.414653
-51.9874,1,20452.445952
-52.071136,1,20455.468925
-50.551716,1,20458.486779
-51.994888,1,20461.548446
-53.228661,1,20464.592799
-53.284119,1,20467.628559
59.241107,98,20481.366027
-53.875034,1,20484.429295
-53.275871,1,20487.452543
-51.10693,1,20490.464496
-51.407692,1,20493.497249
-51.074303,1,20496.53283
-51.983986,1,20499.558411
-75.448234,9,20503.482563
-67.557566,10,20507.546796
-53.665264,1,20510.600499
-67.990506,6,20514.186068
-59.608078,6,20517.747882
-53.844063,1,20520.79268
-52.428669,1,20523.798227
-49.839931,1,20526.832965
-51.718609,1,20529.853486
-51.181583,1,20532.858226
-111.091958,16,20537.522244
-112.62759,18,20542.421273
-74.220012,6,20545.993091
-49.646866,1,20549.024216
-49.769684,1,20552.044263
-81.802297,13,20556.39581
-50.007034,1,20559.436958
-59.214438,7,20563.096098
-53.315788,1,20566.141741
-50.812508,1,20569.153458
-94.84605,17,20573.917933
-47.463848,1,20576.971313
-52.14497,1,20579.990653
-92.061202,14,20584.454612
-49.575279,1,20587.499218
-50.445072,1,20590.531637
-53.868514,2,20593.654041
-41.696059,8,20597.42995
-47.239071,5,20600.913994
-84.584264,15,20605.501135
-64.745573,14,20609.967036
-116.186512,21,20615.203169
-50.806759,1,20618.228514
-49.388725,1,20621.257357
-51.613167,1,20624.278722
-85.92945,13,20628.62638
-49.346382,1,20631.644694
-50.667027,1,20634.670657
-97.00878,17,20639.45366
-60.638319,4,20642.808883
-52.561134,1,20645.835765
-53.260948,1,20648.838526
412.08512,87,20661.359038
-86.645001,13,20662.847607
-49.873585,1,20665.875242
-68.218505,18,20670.748038
55.425971,35,20677.554013
-6.727499,53,20686.30051
604.757135,163,20707.209773
22.168641,75,20715.564801
90.863959,116,20731.279378
197.719101,1,20734.299356
-49.237125,2,20734.584744
-49.15638,1,20737.617358
-47.329269,1,20740.64735
-50.351936,1,20743.672532
-69.913868,21,20748.962814
-49.90839,1,20751.992454
-48.105629,1,20755.01957
-73.00402,12,20759.270535
-93.851227,42,20766.841392
-58.176594,12,20771.066459
-51.597263,1,20774.115038
-81.541345,16,20778.815642
-95.321426,17,20783.636172
7.109806,42,20791.156202
38.075242,63,20801.027458
-83.831025,14,20805.53428
13.932605,121,20821.782162
-49.703079,1,20824.803691
-51.097801,1,20827.815692
-84.283678,10,20831.827722
-93.204797,10,20835.809933
-54.252853,1,20838.841847
161.521201,114,20854.305696
13.868197,67,20864.604726
-113.406721,17,20869.377585
8.95946,60,20878.892053
-51.509754,1,20881.908825
-52.399071,1,20884.952558
-52.799946,1,20887.949224
-51.437664,1,20890.974871
-73.708251,12,20895.229088
-53.289433,1,20898.248227
-56.230628,3,20901.496065
-64.04175,48,20909.715618
-53.468403,1,20912.760793
-50.990879,1,20915.793538
-50.358135,1,20918.811597
-51.270374,1,20921.855536
-86.006501,19,20926.857398
-50.675022,1,20929.913435
-51.211426,1,20932.933023
-50.864872,1,20935.942458
-52.457745,1,20938.942192
45.02023,39,20946.126606
-53.488529,1,20949.17553
-53.526543,1,20952.205759
-66.781852,18,20957.098161
-54.096729,1,20960.130108
-54.483784,1,20963.147799
-53.207825,1,20966.18092
-49.707489,1,20969.186893
-52.219486,1,20972.220288
-52.226715,1,20975.244991
-110.257818,15,20979.840681
-49.340225,1,20982.87449
-50.464142,1,20985.914034
-114.068143,17,20990.677059
-14.648119,11,20994.826011
12.334505,91,21007.712722
-86.115408,52,21016.367548
-27.600707,76,21027.637756
-53.133148,1,21030.687559
-54.469261,1,21033.723975
-47.564793,1,21036.738436
196.628732,75,21047.917039
-51.989326,1,21050.940921
-53.936058,1,21053.985524
-50.09737,1,21056.99539
-52.498135,1,21060.035961
-50.410961,1,21063.035918
-52.926891,1,21066.048907
-53.94648,1,21069.090529
82.366435,128,21086.14481
-88.080601,23,21091.577392
-47.662189,3,21094.832762
-54.437149,1,21097.857285
-63.068698,10,21101.882358
-110.931972,19,21106.91961
-61.220547,22,21112.290981
147.561105,59,21121.681367
49.219102,57,21128.033213
-51.927177,1,21131.046105
-54.184685,1,21134.090846
-51.409386,1,21137.138334
-62.738452,3,21140.396013
-51.625908,1,21143.423138
28.845278,83,21155.461051
215.938007,63,21165.304983
-96.161559,11,21166.583357
-12.104079,94,21179.849162
-57.205076,5,21183.301842
-95.231163,18,21188.23983
-52.025814,1,21191.277144
42.262177,63,21201.150653
-52.730377,1,21204.182833
-54.014343,1,21207.212953
-50.68692,1,21210.259351
20.506449,83,21222.361445
-49.658525,4,21225.721281
-107.079996,76,21237.037754
293.944137,98,21250.733332
-65.523005,7,21254.447918
394.375949,215,21281.104891
128.089765,65,21288.351481
143.617761,119,21304.395576
165.65664,87,21314.028171
-53.818531,1,21317.082845
-52.626293,1,21320.11851
-53.807316,1,21323.111448
-52.593891,1,21326.098636
-57.155899,2,21329.241661
267.319183,170,21350.920089
389.468281,160,21371.442019
275.888112,172,21393.346585
-66.269646,14,21397.805212
392.783293,166,21419.050781
-53.738953,1,21422.063998
-53.355186,1,21425.076116
-53.253605,1,21428.074955
189.88356,102,21442.227293
-54.626078,10,21443.405371
-76.973947,31,21449.739194
-41.253954,46,21457.734975
-52.82436,1,21460.739227
-78.83026,6,21464.333247
-53.462708,1,21467.34375
-54.137775,1,21470.370106
46.514069,171,21492.174761
-45.243953,8,21495.955891
-53.015903,1,21499.017317
-86.25614,59,21508.4406
65.77189,87,21520.938943
100.926071,211,21547.118399
198.837631,1,21550.124824
-165.889933,250,21577.779328
-54.935523,4,21578.27948
-53.713402,1,21581.313498
-54.154762,1,21584.352837
-58.925717,2,21587.499258
-52.164459,1,21590.519481
167.032982,101,21604.587151
26.029706,190,21628.483137
-53.497063,1,21631.505411
-68.996475,8,21635.30623
-52.655716,1,21638.336671
-54.080681,1,21641.371139
-53.687588,1,21644.406256
-112.873111,25,21650.067778
-9.220895,50,21658.493112
76.724847,85,21670.802071
-50.236501,93,21683.95355
71.79041,210,21709.998746
-51.161842,1,21713.030465
-2.991566,174,21735.082009
494.222466,124,21751.734182
-80.092551,7,21752.575207
-54.275856,1,21755.624314
-77.296201,14,21760.099549
-50.970131,1,21763.100942
-28.875171,48,21771.311882
497.954021,113,21786.661908
-69.661329,18,21788.687738
221.949267,140,21807.027164
408.606327,180,21829.817617
-57.900679,2,21832.9607
116.334945,74,21844.008692
-85.584236,15,21848.564614
-51.809669,1,21851.579581
261.199718,186,21875.099043
403.574019,176,21897.480893
237.698855,58,21903.958643
26.759107,33,21907.690393
-51.454697,1,21910.706195
390.749953,216,21937.426458
-51.196342,1,21940.433088
-54.372681,1,21943.465524
-53.935875,1,21946.492986
317.922295,250,21976.948216
38.927658,57,21983.284256
29.998558,121,21999.557376
92.813419,142,22018.040966
